id,timestamp,text
1349236793,78.097,hh
1349237469,97.217,banana
1349173737,110.031,笨拉拉
1347410135,13.123,我德天
1342441649,101.179,变黄了？
1335242841,11.475,pppppp
1333761475,172.183,23333
1332990317,81.038,才没变黄
1330393625,47.33,拔娜娜
1326079541,86.339,黄字
1326077337,49.02,？变黄？
1324244011,10.659,八呐呐
1324076415,201.984,巴伯？
1324072001,82.289,你那是绿色。。╮(╯▽╰)╭ →
1324068385,72.378,banana~~~
1324050875,18.454,办案啊
1323255531,11.84,Banana~~~~~~
1322819463,59.809,画质感人
1318922395,138.833,瞬间爆炸
1318560823,200.235,八倍
1318471595,69.433,芭娜娜
1318004233,102.642,自动变黄不能怪我
1317606117,187.042,一场香蕉引发的血案233333
1317599391,62.331,我的~
1317598519,2.535,banana~
1448162809,163.332,不给他们
1447309849,99.641,自动变色
1446005777,103.491,香蕉真结实戳笑点哈哈哈哈哈哈哈哈哈
1443168655,169.084,计数君怎么不出来了啊233333
1442840613,158.349,2333333
1442838977,126.531,OMG(*/ω＼*)
1442833545,28.488,变色！( •̀∀•́ )
1440217421,125.155,hhhh
1440214315,49.133,钢筋塞嘴里啊 别说话呀ˊ_>ˋ
1440212407,30.696,说了句八嘎hhhh
1439284987,147.291,干的漂亮！！！
1439284827,126.091,笑的好贱
